S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , CHUTNEY POWDER , MOTHER'S RECIPE Delhi Chaat Chutney Chutney,Mother's Recipe,40180562,https://www.bigbasket.com/pd/40180562/mothers-recipe-delhi-chaat-chutney-chutney-200-g/,"Mother's Recipe Delhi Chaat Chutney Chutney, 200 g",55,Rs 50.05,9%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40180562_3-mothers-recipe-delhi-chaat-chutney-chutney.jpg,"Pour this chutney over your homemade chaat and bring the delightful taste of Delhi street side chaat to your table. In a bowl full of beaten curd add a pinch of salt & sugar with some crushed papadis & boiled potato cubes. Drizzle some mint chutney & Mother€™s Recipe Delhi Chaat Chutney. Sprinkle some cumin & red chilli powder, coriander & serve.",8.90732E+12,"https://www.bigbasket.com/media/uploads/p/l/40180562_3-mothers-recipe-delhi-chaat-chutney-chutney.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT ," PAPADS, READY TO FRY ", IYERS Gold Finger - White,Iyers,295245,https://www.bigbasket.com/pd/295245/iyers-gold-finger-white-200-g-pouch/,"Iyers Gold Finger - White, 200 g Pouch",55,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/295245_4-iyers-gold-finger-white.jpg,Gold Finger is one of the best snacks to have at any point of time. They are the most crispy and yummy stuffs to tickle your taste buds. They are suitable enough to accompany your tea time or even in the time of lunch and dinner.,8.908E+12,"https://www.bigbasket.com/media/uploads/p/l/295245_4-iyers-gold-finger-white.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , NESTLE KitKat 4 Finger Wafer Bar,Nestle,40018531,https://www.bigbasket.com/pd/40018531/nestle-kitkat-4-finger-wafer-bar-373-g-pouch/,"Nestle KitKat 4 Finger Wafer Bar, 37.3 g Pouch",25,Rs 24.46,2%,37.3 g,,https://www.bigbasket.com/media/uploads/p/mm/40018531_7-nestle-kitkat-4-finger-wafer-bar.jpg,"Nestle KitKat Wafer Fingers are the ideal snacks for those who really value their break. It’s the ideal treat when you’re enjoying a break, alone or with friends. Just unwrap the bar and break off one of the wafer fingers, snap it into two and savour the deliciously crispy wafers. Enjoying KitKat in your breaks. HAVE A BREAK, HAVE A KitKat. Allergens: May contain Peanuts. Storage: Humidity and temperature may cause the product to develop a whitish layer, this does not affect its fitness for consumption.",40018531,"https://www.bigbasket.com/media/uploads/p/l/40018531_7-nestle-kitkat-4-finger-wafer-bar.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", VINEGAR , DOUBLE HORSE Synthetic - Vinegar,Double Horse,30004947,https://www.bigbasket.com/pd/30004947/double-horse-synthetic-vinegar-500-ml-bottle/,"Double Horse Synthetic - Vinegar, 500 ml Bottle",40,,,500 ml,,https://www.bigbasket.com/media/uploads/p/mm/30004947_3-double-horse-synthetic-vinegar.jpg,The Vinegar We Usually Get In India Is Simply Water Added To Glacial Acetic Acid. White Wine Vinegar Is - Surprise! Made From White Wine Which Is Not Acetic Acid.,8.90401E+12,"https://www.bigbasket.com/media/uploads/p/l/30004947_3-double-horse-synthetic-vinegar.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", DUKES Digestive Combo,Dukes,40185220,https://www.bigbasket.com/pd/40185220/dukes-digestive-combo-300-g-packet/,"Dukes Digestive Combo, 300 g (Buy 2 Get 1 Free)",40,,,300 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40185220_2-dukes-digestive-combo.jpg,Go lean on calories without sacrificing the melt in mouth taste that only a Dukes digestive biscuit can offer. Grab a pack of Digestive and get going with renewed energy and nutrition.,8.90197E+12,"https://www.bigbasket.com/media/uploads/p/l/40185220_2-dukes-digestive-combo.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT ," PAPADS, READY TO FRY ", THANGAMS Vadam - Rice,Thangams,40070409,https://www.bigbasket.com/pd/40070409/thangams-vadam-rice-100-g/,"Thangams Vadam - Rice, 100 g",40,,,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40070409_6-thangams-vadam-rice.jpg,These traditional & natural South Indian homemade vadams without any preservative and added colouring agent. They are crispy and delicious in taste.,40070409,"https://www.bigbasket.com/media/uploads/p/l/40070409_6-thangams-vadam-rice.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , SUNFEAST Moms Magic Biscuits - Cookies - Fruit & Milk,Sunfeast,40101419,https://www.bigbasket.com/pd/40101419/sunfeast-moms-magic-biscuits-cookies-fruit-milk-608-g/,"Sunfeast Moms Magic Biscuits - Cookies - Fruit & Milk, 60.8 g",10,,,60.8 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40101419_2-sunfeast-moms-magic-biscuits-cookies-fruit-milk.jpg,"Cookies with the goodness of Milk, Strawberries and Cranberries.",8.90173E+12,"https://www.bigbasket.com/media/uploads/p/l/40101419_2-sunfeast-moms-magic-biscuits-cookies-fruit-milk.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , SUNFEAST Moms Magic Biscuits - Cookies - Fruit & Milk,Sunfeast,40101421,https://www.bigbasket.com/pd/40101421/sunfeast-moms-magic-biscuits-cookies-fruit-milk-200-g/,"Sunfeast Moms Magic Biscuits - Cookies - Fruit & Milk, 200 g",40,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40101421_2-sunfeast-moms-magic-biscuits-cookies-fruit-milk.jpg,"Cookies with the goodness of Milk, Strawberries and Cranberries.",8.90173E+12,"https://www.bigbasket.com/media/uploads/p/l/40101421_2-sunfeast-moms-magic-biscuits-cookies-fruit-milk.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , SUNFEAST Moms Magic - Fruit & Milk,Sunfeast,1204054,https://www.bigbasket.com/pd/1204054/sunfeast-moms-magic-fruit-milk-5x58-g/,"Sunfeast Moms Magic - Fruit & Milk, 5x58 g Multipack",50,Rs 45,10%,5x58 g,,https://www.bigbasket.com/media/uploads/p/mm/1204054_2-sunfeast-moms-magic-fruit-milk.jpg,"Cookies with the goodness of Milk, Strawberries and Cranberries.",1204054,"https://www.bigbasket.com/media/uploads/p/l/1204054_2-sunfeast-moms-magic-fruit-milk.jpg"""
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , RAVIS Pickle - Ginger Garlic,Ravis,40038471,https://www.bigbasket.com/pd/40038471/ravis-pickle-ginger-garlic-300-g/,"Ravis Pickle - Ginger Garlic, 300 g",75,,,300 g,,https://www.bigbasket.com/media/uploads/p/mm/40038471_2-ravis-pickle-ginger-garlic.jpg,Seasonable Products Are Purchased During Season Time And Its Stored. At The Time Of Production We Mix Them And Supply To The Market,8.90413E+12,"https://www.bigbasket.com/media/uploads/p/l/40038471_2-ravis-pickle-ginger-garlic.jpg"""
, SNACKS & BRANDED FOODS , FROZEN VEGGIES & SNACKS , FROZEN NON-VEG SNACKS , SUMERU Breaded Fish Fillets,sumeru,40001116,https://www.bigbasket.com/pd/40001116/sumeru-breaded-fish-fillets-350-g-carton/,"sumeru Breaded Fish Fillets, 350 g Carton",250,Rs 237.50,13,350 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40001116_5-sumeru-breaded-fish-fillets.jpg,"ABOUT THE PRODUCT Sumeru Quick Snack Breaded is a whole white fish fillets in common crispy coating prepared from every day baked bread. Its a 100% Real Fish, No Fillers. Its a delectable family-pleasing meal ready from the oven in less than 20 minutes.",8.90169E+12,https://www.bigbasket.com/media/uploads/p/l/40001116_5-sumeru-breaded-fish-fillets.jpg
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", INSTANT NOODLES , SUNFEAST YIPPEE! Power Up Atta Noodles,Sunfeast YiPPee!,40079792,https://www.bigbasket.com/pd/40079792/sunfeast-yippee-power-up-atta-noodles-70-g/,"Sunfeast YiPPee! Power Up Atta Noodles, 70 g",20,,,70 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40079792_5-sunfeast-yippee-power-up-atta-noodles.jpg,"Work from home got you feeling low on energy? Looking for a tasty yet healthy quick meal? Sunfeast YiPPee! Power Up whole wheat atta noodles are sure to make for exactly that. The goodness of whole wheat atta in your favourite long, non-sticky & slurpy YiPPee! Noodles with the goodness of carrots and beans for a savory taste. Delectable Indian spices combined to give you a powerful masala taste. From the makers of Aashirvaad whole wheat atta. It's Healthy, tasty and nutritious, perfect for a quick, filling meal. A great source of Protein, Fibre, Calcium, and Iron. Have them as hunger pang snack in the evening, a midnight craving munch, or as an energizing breakfast or lunch meal packed with taste and nutrition or as easy meal in-between those work from home meetings, or whenever the whole family wants something tasty, nutritious and fast. ",8.90173E+12,"https://www.bigbasket.com/media/uploads/p/l/40079792_5-sunfeast-yippee-power-up-atta-noodles.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", INSTANT NOODLES , SUNFEAST YiPPee! Power Up Atta Noodles,Sunfeast,1212002,https://www.bigbasket.com/pd/1212002/sunfeast-yippee-power-up-atta-noodles-3x70-g/,"Sunfeast YiPPee! Power Up Atta Noodles, 3x70 g Multipack",60,,,3x70 g,veg,https://www.bigbasket.com/media/uploads/p/mm/1212002_3-sunfeast-yippee-power-up-atta-noodles.jpg,"Sunfeast YiPPee! Power Up Atta Noodles with the goodness of Whole Wheat in its round noodles block that gives you long, non-sticky and tasty noodles. Power Up Atta Noodles is rich in fibre, a source of protein, calcium and iron.",1212002,"https://www.bigbasket.com/media/uploads/p/l/1212002_3-sunfeast-yippee-power-up-atta-noodles.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", INSTANT NOODLES , SUNFEAST YIPPEE! Power Up Atta Noodles,Sunfeast YiPPee!,40088405,https://www.bigbasket.com/pd/40088405/sunfeast-yippee-power-up-atta-noodles-280-g/,"Sunfeast YiPPee! Power Up Atta Noodles, 280 g",78,Rs 74.10,5%,280 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40088405_5-sunfeast-yippee-power-up-atta-noodles.jpg,"Work from home got you feeling low on energy? Looking for a tasty yet healthy quick meal? Sunfeast YiPPee! Power Up whole wheat atta noodles are sure to make for exactly that. The goodness of whole wheat atta in your favourite long, non-sticky & slurpy YiPPee! Noodles with the goodness of carrots and beans for a savory taste. Delectable Indian spices combined to give you a powerful masala taste. From the makers of Aashirvaad whole wheat atta. It's Healthy, tasty and nutritious, perfect for a quick, filling meal. A great source of Protein, Fibre, Calcium, and Iron. Have them as hunger pang snack in the evening, a midnight craving munch, or as an energizing breakfast or lunch meal packed with taste and nutrition or as easy meal in-between those work from home meetings, or whenever the whole family wants something tasty, nutritious and fast. ",8.90173E+12,"https://www.bigbasket.com/media/uploads/p/l/40088405_5-sunfeast-yippee-power-up-atta-noodles.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , CHIPS & CORN SNACKS , ACT II RTE Spicy Pudina Popcorn,ACT II,40171044,https://www.bigbasket.com/pd/40171044/act-ii-rte-spicy-pudina-popcorn-45-g/,"ACT II RTE Spicy Pudina Popcorn, 45 g",20,,,45 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40171044_5-act-ii-rte-spicy-pudina-popcorn.jpg,"a convenient way of consuming popcorn in a ready-to-eat format. Popcorn is high in fibre and with zero trans-fat and is an ideal companion for any time munching. They are not fried. These are air popped and not fried.  The Indian flavour of Spicy pudina adds a zing to the popcorn and makes it a superb combination. It is available in other flavours - Tomato Chilli, Sweet & Salty, Butter, Simply Salted and Cheese Burst.",8.90151E+12,"https://www.bigbasket.com/media/uploads/p/l/40171044_5-act-ii-rte-spicy-pudina-popcorn.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , A-1 CHIPS Tapioca Chips Chilly,A-1 Chips,40113514,https://www.bigbasket.com/pd/40113514/a-1-chips-tapioca-chips-chilly-80-g/,"A-1 Chips Tapioca Chips Chilly, 80 g",35,,,80 g,,https://www.bigbasket.com/media/uploads/p/mm/40113514_3-a-1-chips-tapioca-chips-chilly.jpg,A-1 Made with High Quality ingredients to make snack time better.,8.90412E+12,"https://www.bigbasket.com/media/uploads/p/l/40113514_3-a-1-chips-tapioca-chips-chilly.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", VERMICELLI , SAVORIT Vermicelli - Short,Savorit,60000315,https://www.bigbasket.com/pd/60000315/savorit-vermicelli-short-400-g-pouch/,"Savorit Vermicelli - Short, 400 g Pouch",50,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/60000315_5-savorit-vermicelli-short.jpg,"Manufatured With The Latest Swiss Technology In Absolutely Hygienci Conditions , Untouched By Hand. It Is Good For Uppam,Sevai, Kheer Etc",60000315,"https://www.bigbasket.com/media/uploads/p/l/60000315_5-savorit-vermicelli-short.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", VERMICELLI , SAVORIT Vermicelli - Short,Savorit,60000316,https://www.bigbasket.com/pd/60000316/savorit-vermicelli-short-800-g-pouch/,"Savorit Vermicelli - Short, 800 g Pouch",75,,,800 g,veg,https://www.bigbasket.com/media/uploads/p/mm/60000316_6-savorit-vermicelli-short.jpg,"Manufatured With The Latest Swiss Technology In Absolutely Hygienci Conditions , Untouched By Hand. It Is Good For Uppam,Sevai, Kheer Etc",60000316,"https://www.bigbasket.com/media/uploads/p/l/60000316_6-savorit-vermicelli-short.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , MUESLI , HEALTH SUTRA 100% Millet Muesli - Fruit & Nut,Health Sutra,40184801,https://www.bigbasket.com/pd/40184801/health-sutra-100-millet-muesli-fruit-nut-400-g/,"Health Sutra 100% Millet Muesli - Fruit & Nut, 400 g",300,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40184801_4-health-sutra-100-millet-muesli-fruit-nut.jpg,"Health Sutra is India’s first brand that brings to you products with 100% Millets. The goodness of Millets is offered in modern, tasty & easy to use formats like Muesli, Flakes with Almonds & Honey, Biscuits & Diet Namkeen. Health Sutra’s Fruit & Nut Millet Muesli is a blend of select ingredients for a delicious wholesome breakfast every morning. Jowar is rich in vitamins, antioxidants, dietary fibre and is proven to reduce the risk of diabetes. Bajra is a good source of Omega-3, Folic acid and minerals like Magnesium & Iron. The smart carbohydrates in these Millets burn slowly and keep you full for a longer time. The power of Jowar & Bajra is blended with delicious fruits, roasted almonds and a dash of Honey to give you a perfect start to the day.",8.90801E+12,"https://www.bigbasket.com/media/uploads/p/l/40184801_4-health-sutra-100-millet-muesli-fruit-nut.jpg"""
, SNACKS & BRANDED FOODS , FROZEN VEGGIES & SNACKS , FROZEN VEG SNACKS , ITC MASTER CHEF Achaari Beetroot Kebab,ITC Master Chef,40184634,https://www.bigbasket.com/pd/40184634/itc-master-chef-achaari-beetroot-kebab-210-g/,"ITC Master Chef Achaari Beetroot Kebab, 210 g",130,Rs 91,30%,210 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40184634_3-itc-master-chef-achaari-beetroot-kebab.jpg,"Your favourite Achaari flavour with the goodness of Beetroot, now in a kebab. Soft melt in mouth Kebab. Perfect taste & texture for all. Packed with the Goodness of beetroot & other veggies.   ITC Master Chef is a high-quality brand and its products are of the highest standard in taste & quality.",8.90607E+12,"https://www.bigbasket.com/media/uploads/p/l/40184634_3-itc-master-chef-achaari-beetroot-kebab.jpg"""
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , DOUBLE HORSE Dates Pickle,Double Horse,40009961,https://www.bigbasket.com/pd/40009961/double-horse-dates-pickle-400-g-bottle/,"Double Horse Dates Pickle, 400 g Bottle",150,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40009961_3-double-horse-dates-pickle.jpg,Double Horse Dates Pickle 400 g,8.90401E+12,"https://www.bigbasket.com/media/uploads/p/l/40009961_3-double-horse-dates-pickle.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , OATS & PORRIDGE , BAGRRYS Oats - Steel Cut,Bagrrys,40088914,https://www.bigbasket.com/pd/40088914/bagrrys-oats-steel-cut-500-g/,"Bagrrys Oats - Steel Cut, 500 g",245,,,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40088914_5-bagrrys-oats-steel-cut.jpg,"Steel Cut Oats are simply whole oat groats that have been cut into neat little pieces. Bagrrys use high protein, whole grain oats that have been lightly toasted to create our hearty steel cut oats. Also known as Irish oats, steel cut oats create a chewy and tasty grain for an amazing breakfast treat.",8.90271E+12,"https://www.bigbasket.com/media/uploads/p/l/40088914_5-bagrrys-oats-steel-cut.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , HEAT & EAT READY MEALS , TATA Q Heat to Eat - Hot & Spicy Schezwan Noodles with Veggies,TATA Q,40180758,https://www.bigbasket.com/pd/40180758/tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-veggies-290-g/,"TATA Q Heat to Eat - Hot & Spicy Schezwan Noodles with Veggies, 290 g",99,Rs 79.20,20%,290 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40180758_5-tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-veggies.jpg,"Noodles tossed in spicy schezwan sauce with mushrooms, babycorn, and spring onion. This fiery favourite packs a punch! Just heat for 60 seconds in a microwave, or 3 to 5 minutes in a pot of boiling water and your delicious meal is ready! No further cooking or addition of ingredients required.",8.90611E+12,"https://www.bigbasket.com/media/uploads/p/l/40180758_5-tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-veggies.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , MINTS & CHEWING GUM , CENTER FRESH Xtra Peppermint Flavour - Chewing Gum Stick,Center Fresh,40159647,https://www.bigbasket.com/pd/40159647/center-fresh-xtra-peppermint-flavour-chewing-gum-stick-20-g/,"Center Fresh Xtra Peppermint Flavour - Chewing Gum Stick, 20 g",10,,,20 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40159647_4-center-fresh-xtra-peppermint-flavour-chewing-gum-stick.jpg,"Center Fresh Xtra, Chali Hawaa Mastaani! Try Center Fresh Peppermint flavoured chewing gum and enjoy the refreshing splash of minty liquid. This liquid filled Chewing Gum gives you fresh breath to help you stay prepared for any moment. The easy to carry stick pack helps you enjoy one anytime and share with friends. The Peppermint flavoured Center Fresh provides freshness to make you feel confident and ready to seize the moment. Center Fresh is a global brand, enjoyed by many worldwide. Keep it handy for freshness anytime, anywhere. All new Center Fresh Xtra, stay Xtra fresh, Xtra cool. The Peppermint flavoured Center Fresh provides freshness to make you feel confident and ready to seize the moment.",8.90139E+12,"https://www.bigbasket.com/media/uploads/p/l/40159647_4-center-fresh-xtra-peppermint-flavour-chewing-gum-stick.jpg"""
, SNACKS & BRANDED FOODS , FROZEN VEGGIES & SNACKS , FROZEN NON-VEG SNACKS , YUMMIEZ Salami - Chicken Chilli,Yummiez,268211,https://www.bigbasket.com/pd/268211/yummiez-salami-chicken-chilli-250-g-pouch/,"Yummiez Salami - Chicken Chilli, 250 g Pouch",140,Rs 130,10,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/268211_1-yummiez-salami-chicken-chilli.jpg,"Chef's Tip: Roll hot sausages in chapati bread with veg. Salad (Sheredded cabbage, Carrots, and onion), cheese slice & Salad dressing (mayonnaise/cheese pepper.",268211,"https://www.bigbasket.com/media/uploads/p/l/268211_1-yummiez-salami-chicken-chilli.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , DURGA Murukku - Mullu,Durga,40020436,https://www.bigbasket.com/pd/40020436/durga-murukku-mullu-175-g-pouch/,"Durga Murukku - Mullu, 175 g Pouch",63,,,175 g,,https://www.bigbasket.com/media/uploads/p/mm/40020436_3-durga-murukku-mullu.jpg,,40020436,"https://www.bigbasket.com/media/uploads/p/l/40020436_3-durga-murukku-mullu.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , CHIPS & CORN SNACKS , RELISH Potato Salt Chips,Relish,40108025,https://www.bigbasket.com/pd/40108025/relish-potato-salt-chips-75-g/,"Relish Potato Salt Chips, 75 g",40,,,75 g,,https://www.bigbasket.com/media/uploads/p/mm/40108025_2-relish-potato-salt-chips.jpg,Plain Potato salt chips,8.90601E+12,"https://www.bigbasket.com/media/uploads/p/l/40108025_2-relish-potato-salt-chips.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", INSTANT NOODLES , MAGGI Nutri-licious Masala Veg Atta Noodles - Pouch,MAGGI,266096,https://www.bigbasket.com/pd/266096/maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pouch/,"MAGGI Nutri-licious Masala Veg Atta Noodles - Pouch, 290 g (Pack of 4)",86,Rs 80,7%,290 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266096_22-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg,"Introducing the MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles with appetizing aroma and delicious masala taste made using 20 Spices & Herbs. These masalas are roasted to perfection (Refer pack for more details) for an aroma & flavour which you will love. These MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles are a truly a good combination of delicious and nutritious Whole Wheat Flour (Atta), Colorful Vegetables & 20 Spices & Herbs. Also, loaded with the goodness of whole wheat, each meal is deliciously filling. Each serve (72.5g) of the MAGGI Masala Veg Atta Noodles is a Source of Fibre & Iron (Refer pack for more details). Making MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles is as easy as it could ever be – Simply empty the Masala Tastemaker(R) Sachet into 1 ½ teacup (225 ml) of boiling water, add the noodles cake, & stir. Cook for 3 minutes and wait for your favourite ""Surprisingly Awesome"" MAGGI Masala Veg Atta Noodles. In just 3 minutes, now you can enjoy a balance of taste & health at any time of the day! Enjoy your MAGGI noodles (steamed, dried and fried) and consume a variety of other foods like vegetables, fruits and milk. Storage: Store in a cool, dry and hygienic place. Your favourite MAGGI noodles now loaded with the goodness of whole wheat flour (atta) Masala taste made using 20 Spice & herbs roasted to perfection (refer pack) A source of Iron and Fibre, MAGGI Nutri-licious Masala Veg Atta Noodles is nutritious and delicious Easy to cook, MAGGI Masala Veg Atta Noodles takes just 3 minutes!",266096,"https://www.bigbasket.com/media/uploads/p/l/266096_22-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", HONEY , PRO NATURE Organic - Honey,Pro Nature,40002011,https://www.bigbasket.com/pd/40002011/pro-nature-organic-honey-500-g-jar/,"Pro Nature Organic - Honey, 500 g Jar",298,,,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40002011_1-pro-nature-organic-honey.jpg,"Honey is one of natures golden resources that is packed with anti oxidants, glucose and unparalleled, syrup like sweetness. Pro Nature is known for its affinity for organically foraged products that are then sent out to line your kitchen shelves, in a bid to encourage healthy cooking and healthy eating!",4000201199,"https://www.bigbasket.com/media/uploads/p/l/40002011_1-pro-nature-organic-honey.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , HALDIRAMS Namkeen - Dal Biji,Haldirams,264453,https://www.bigbasket.com/pd/264453/haldirams-namkeen-dal-biji-150-g-pouch/,"Haldirams Namkeen - Dal Biji, 150 g Pouch",34,,,150 g,,https://www.bigbasket.com/media/uploads/p/mm/264453_1-haldirams-namkeen-dal-biji.jpg,"Haldiram Namkeen Dal Biji is a mix of many spices and promises great flavor and good quality. It is a very zesty mixture of fried gram flour noodles, brown lentils and musk melon seeds. Children particularly love this snack. Crunchy and crusty, it can also be eaten as a side dish. The ingredients used in Haldiram Dal Biji have a lip smacking distinctive and reliable taste.",264453,"https://www.bigbasket.com/media/uploads/p/l/264453_1-haldirams-namkeen-dal-biji.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , HALDIRAMS Namkeen - Dal Biji,Haldirams,1206534,https://www.bigbasket.com/pd/1206534/haldirams-namkeen-dal-biji-2x150-g/,"Haldirams Namkeen - Dal Biji, 2x150 g Multipack",68,,,2x150 g,,https://www.bigbasket.com/media/uploads/p/mm/1206534_1-haldirams-namkeen-dal-biji.jpg,"Haldiram Namkeen Dal Biji is a mix of many spices and promises great flavor and good quality. It is a very zesty mixture of fried gram flour noodles, brown lentils and musk melon seeds. Children particularly love this snack. Crunchy and crusty, it can also be eaten as a side dish. The ingredients used in Haldiram Dal Biji have a lip smacking distinctive and reliable taste.",1206534,https://www.bigbasket.com/media/uploads/p/l/1206534_1-haldirams-namkeen-dal-biji.jpg
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , MINTS & CHEWING GUM , MENTOS Chewy Candy Stick - Strawberry Flavour,Mentos,40186914,https://www.bigbasket.com/pd/40186914/mentos-chewy-candy-stick-strawberry-flavour-14-pcs/,"Mentos Chewy Candy Stick - Strawberry Flavour, 14 pcs",15,,,14 pcs,,https://www.bigbasket.com/media/uploads/p/mm/40186914_1-mentos-chewy-candy-stick-strawberry-flavour.jpg,"Mentos Strawberry - Who says no to Mentos. Discover the exciting taste of Mentos strawberry flavour. Round chewy candies that are crunchy outside and chewy inside. Now Bigger, Softer & Better. Experience goodness of fruit with real fruit content in vibrant colours that make your dull moments fun. With its perfect balance of sweetness and rich flavour, Mentos has become popular worldwide.",8.90139E+12,"https://www.bigbasket.com/media/uploads/p/l/40186914_1-mentos-chewy-candy-stick-strawberry-flavour.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , OATS & PORRIDGE , SAFFOLA Masala Oats - Chinese,Saffola,40111882,https://www.bigbasket.com/pd/40111882/saffola-masala-oats-chinese-250-g-pouch/,"Saffola Masala Oats - Chinese, 250 g Pouch",99,,,250 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40111882_3-saffola-masala-oats-chinese.jpg,"Saffola Masala Oats has a burst of flavours and are made from 100% natural wholegrain oats along with real vegetables and the choicest of masalas. Eating Saffola Masala Oats as part of your daily routine is not just fantastically healthy and delicious, but also requires minimal effort for preparation; ready in 3 minutes. It satisfies the cravings for those savoury flavours as a breakfast cereal or during different times of the day.",8.90109E+12,"https://www.bigbasket.com/media/uploads/p/l/40111882_3-saffola-masala-oats-chinese.jpg"""
